-0.028284 0.042426 -0.010000 -0.021213 0.049497 -0.010000 -0.021213 0.049497 -0.020000 -0.028284 0.042426 -0.020000 
-0.021213 0.049497 -0.010000 -0.014142 0.056569 -0.010000 -0.014142 0.056569 -0.020000 -0.021213 0.049497 -0.020000 
-0.014142 0.056569 -0.010000 -0.007071 0.063640 -0.010000 -0.007071 0.063640 -0.020000 -0.014142 0.056569 -0.020000 
-0.007071 0.063640 -0.010000 -0.000000 0.070711 -0.010000 -0.000000 0.070711 -0.020000 -0.007071 0.063640 -0.020000 
-0.000000 0.070711 -0.010000 0.007071 0.077782 -0.010000 0.007071 0.077782 -0.020000 -0.000000 0.070711 -0.020000 
0.007071 0.077782 -0.010000 0.014142 0.084853 -0.010000 0.014142 0.084853 -0.020000 0.007071 0.077782 -0.020000 
0.014142 0.084853 -0.010000 0.021213 0.091924 -0.010000 0.021213 0.091924 -0.020000 0.014142 0.084853 -0.020000 
0.021213 0.091924 -0.010000 0.028284 0.098995 -0.010000 0.028284 0.098995 -0.020000 0.021213 0.091924 -0.020000 
0.028284 0.098995 -0.010000 0.035355 0.106066 -0.010000 0.035355 0.106066 -0.020000 0.028284 0.098995 -0.020000 
0.035355 0.106066 -0.010000 0.042426 0.113137 -0.010000 0.042426 0.113137 -0.020000 0.035355 0.106066 -0.020000 
0.042426 0.113137 -0.010000 0.049497 0.120208 -0.010000 0.049497 0.120208 -0.020000 0.042426 0.113137 -0.020000 
0.049497 0.120208 -0.010000 0.056568 0.127279 -0.010000 0.056568 0.127279 -0.020000 0.049497 0.120208 -0.020000 
0.056568 0.127279 -0.010000 0.063640 0.134350 -0.010000 0.063640 0.134350 -0.020000 0.056568 0.127279 -0.020000 
0.063640 0.134350 -0.010000 0.070711 0.141421 -0.010000 0.070711 0.141421 -0.020000 0.063640 0.134350 -0.020000 
-0.070711 -0.000000 -0.020000 -0.063640 0.007071 -0.020000 -0.063640 0.007071 -0.030000 -0.070711 -0.000000 -0.030000 
-0.063640 0.007071 -0.020000 -0.056569 0.014142 -0.020000 -0.056569 0.014142 -0.030000 -0.063640 0.007071 -0.030000 
-0.056569 0.014142 -0.020000 -0.049497 0.021213 -0.020000 -0.049497 0.021213 -0.030000 -0.056569 0.014142 -0.030000 
-0.049497 0.021213 -0.020000 -0.042426 0.028284 -0.020000 -0.042426 0.028284 -0.030000 -0.049497 0.021213 -0.030000 
-0.042426 0.028284 -0.020000 -0.035355 0.035355 -0.020000 -0.035355 0.035355 -0.030000 -0.042426 0.028284 -0.030000 
-0.035355 0.035355 -0.020000 -0.028284 0.042426 -0.020000 -0.028284 0.042426 -0.030000 -0.035355 0.035355 -0.030000 
-0.028284 0.042426 -0.020000 -0.021213 0.049497 -0.020000 -0.021213 0.049497 -0.030000 -0.028284 0.042426 -0.030000 
-0.021213 0.049497 -0.020000 -0.014142 0.056569 -0.020000 -0.014142 0.056569 -0.030000 -0.021213 0.049497 -0.030000 
-0.014142 0.056569 -0.020000 -0.007071 0.063640 -0.020000 -0.007071 0.063640 -0.030000 -0.014142 0.056569 -0.030000 
-0.007071 0.063640 -0.020000 -0.000000 0.070711 -0.020000 -0.000000 0.070711 -0.030000 -0.007071 0.063640 -0.030000 
-0.000000 0.070711 -0.020000 0.007071 0.077782 -0.020000 0.007071 0.077782 -0.030000 -0.000000 0.070711 -0.030000 
0.007071 0.077782 -0.020000 0.014142 0.084853 -0.020000 0.014142 0.084853 -0.030000 0.007071 0.077782 -0.030000 
0.014142 0.084853 -0.020000 0.021213 0.091924 -0.020000 0.021213 0.091924 -0.030000 0.014142 0.084853 -0.030000 
0.021213 0.091924 -0.020000 0.028284 0.098995 -0.020000 0.028284 0.098995 -0.030000 0.021213 0.091924 -0.030000 
0.028284 0.098995 -0.020000 0.035355 0.106066 -0.020000 0.035355 0.106066 -0.030000 0.028284 0.098995 -0.030000 
0.035355 0.106066 -0.020000 0.042426 0.113137 -0.020000 0.042426 0.113137 -0.030000 0.035355 0.106066 -0.030000 
0.042426 0.113137 -0.020000 0.049497 0.120208 -0.020000 0.049497 0.120208 -0.030000 0.042426 0.113137 -0.030000 
0.049497 0.120208 -0.020000 0.056568 0.127279 -0.020000 0.056568 0.127279 -0.030000 0.049497 0.120208 -0.030000 
0.056568 0.127279 -0.020000 0.063640 0.134350 -0.020000 0.063640 0.134350 -0.030000 0.056568 0.127279 -0.030000 
0.063640 0.134350 -0.020000 0.070711 0.141421 -0.020000 0.070711 0.141421 -0.030000 0.063640 0.134350 -0.030000 
-0.070711 -0.000000 -0.030000 -0.063640 0.007071 -0.030000 -0.063640 0.007071 -0.040000 -0.070711 -0.000000 -0.040000 
-0.063640 0.007071 -0.030000 -0.056569 0.014142 -0.030000 -0.056569 0.014142 -0.040000 -0.063640 0.007071 -0.040000 
-0.056569 0.014142 -0.030000 -0.049497 0.021213 -0.030000 -0.049497 0.021213 -0.040000 -0.056569 0.014142 -0.040000 
-0.049497 0.021213 -0.030000 -0.042426 0.028284 -0.030000 -0.042426 0.028284 -0.040000 -0.049497 0.021213 -0.040000 
-0.042426 0.028284 -0.030000 -0.035355 0.035355 -0.030000 -0.035355 0.035355 -0.040000 -0.042426 0.028284 -0.040000 
-0.035355 0.035355 -0.030000 -0.028284 0.042426 -0.030000 -0.028284 0.042426 -0.040000 -0.035355 0.035355 -0.040000 
-0.028284 0.042426 -0.030000 -0.021213 0.049497 -0.030000 -0.021213 0.049497 -0.040000 -0.028284 0.042426 -0.040000 
-0.021213 0.049497 -0.030000 -0.014142 0.056569 -0.030000 -0.014142 0.056569 -0.040000 -0.021213 0.049497 -0.040000 
-0.014142 0.056569 -0.030000 -0.007071 0.063640 -0.030000 -0.007071 0.063640 -0.040000 -0.014142 0.056569 -0.040000 
-0.007071 0.063640 -0.030000 -0.000000 0.070711 -0.030000 -0.000000 0.070711 -0.040000 -0.007071 0.063640 -0.040000 
-0.000000 0.070711 -0.030000 0.007071 0.077782 -0.030000 0.007071 0.077782 -0.040000 -0.000000 0.070711 -0.040000 
0.007071 0.077782 -0.030000 0.014142 0.084853 -0.030000 0.014142 0.084853 -0.040000 0.007071 0.077782 -0.040000 
0.014142 0.084853 -0.030000 0.021213 0.091924 -0.030000 0.021213 0.091924 -0.040000 0.014142 0.084853 -0.040000 
0.021213 0.091924 -0.030000 0.028284 0.098995 -0.030000 0.028284 0.098995 -0.040000 0.021213 0.091924 -0.040000 
0.028284 0.098995 -0.030000 0.035355 0.106066 -0.030000 0.035355 0.106066 -0.040000 0.028284 0.098995 -0.040000 
0.035355 0.106066 -0.030000 0.042426 0.113137 -0.030000 0.042426 0.113137 -0.040000 0.035355 0.106066 -0.040000 
0.042426 0.113137 -0.030000 0.049497 0.120208 -0.030000 0.049497 0.120208 -0.040000 0.042426 0.113137 -0.040000 
0.049497 0.120208 -0.030000 0.056568 0.127279 -0.030000 0.056568 0.127279 -0.040000 0.049497 0.120208 -0.040000 
0.056568 0.127279 -0.030000 0.063640 0.134350 -0.030000 0.063640 0.134350 -0.040000 0.056568 0.127279 -0.040000 
0.063640 0.134350 -0.030000 0.070711 0.141421 -0.030000 0.070711 0.141421 -0.040000 0.063640 0.134350 -0.040000 
-0.070711 -0.000000 -0.040000 -0.063640 0.007071 -0.040000 -0.063640 0.007071 -0.050000 -0.070711 -0.000000 -0.050000 
-0.063640 0.007071 -0.040000 -0.056569 0.014142 -0.040000 -0.056569 0.014142 -0.050000 -0.063640 0.007071 -0.050000 
-0.056569 0.014142 -0.040000 -0.049497 0.021213 -0.040000 -0.049497 0.021213 -0.050000 -0.056569 0.014142 -0.050000 
-0.049497 0.021213 -0.040000 -0.042426 0.028284 -0.040000 -0.042426 0.028284 -0.050000 -0.049497 0.021213 -0.050000 
-0.042426 0.028284 -0.040000 -0.035355 0.035355 -0.040000 -0.035355 0.035355 -0.050000 -0.042426 0.028284 -0.050000 
-0.035355 0.035355 -0.040000 -0.028284 0.042426 -0.040000 -0.028284 0.042426 -0.050000 -0.035355 0.035355 -0.050000 
-0.028284 0.042426 -0.040000 -0.021213 0.049497 -0.040000 -0.021213 0.049497 -0.050000 -0.028284 0.042426 -0.050000 
-0.021213 0.049497 -0.040000 -0.014142 0.056569 -0.040000 -0.014142 0.056569 -0.050000 -0.021213 0.049497 -0.050000 
-0.014142 0.056569 -0.040000 -0.007071 0.063640 -0.040000 -0.007071 0.063640 -0.050000 -0.014142 0.056569 -0.050000 
-0.007071 0.063640 -0.040000 -0.000000 0.070711 -0.040000 -0.000000 0.070711 -0.050000 -0.007071 0.063640 -0.050000 
-0.000000 0.070711 -0.040000 0.007071 0.077782 -0.040000 0.007071 0.077782 -0.050000 -0.000000 0.070711 -0.050000 
0.007071 0.077782 -0.040000 0.014142 0.084853 -0.040000 0.014142 0.084853 -0.050000 0.007071 0.077782 -0.050000 
0.014142 0.084853 -0.040000 0.021213 0.091924 -0.040000 0.021213 0.091924 -0.050000 0.014142 0.084853 -0.050000 
0.021213 0.091924 -0.040000 0.028284 0.098995 -0.040000 0.028284 0.098995 -0.050000 0.021213 0.091924 -0.050000 
0.028284 0.098995 -0.040000 0.035355 0.106066 -0.040000 0.035355 0.106066 -0.050000 0.028284 0.098995 -0.050000 
0.035355 0.106066 -0.040000 0.042426 0.113137 -0.040000 0.042426 0.113137 -0.050000 0.035355 0.106066 -0.050000 
0.042426 0.113137 -0.040000 0.049497 0.120208 -0.040000 0.049497 0.120208 -0.050000 0.042426 0.113137 -0.050000 
0.049497 0.120208 -0.040000 0.056568 0.127279 -0.040000 0.056568 0.127279 -0.050000 0.049497 0.120208 -0.050000 
0.056568 0.127279 -0.040000 0.063640 0.134350 -0.040000 0.063640 0.134350 -0.050000 0.056568 0.127279 -0.050000 
0.063640 0.134350 -0.040000 0.070711 0.141421 -0.040000 0.070711 0.141421 -0.050000 0.063640 0.134350 -0.050000 
-0.070711 -0.000000 -0.050000 -0.063640 0.007071 -0.050000 -0.063640 0.007071 -0.060000 -0.070711 -0.000000 -0.060000 
-0.063640 0.007071 -0.050000 -0.056569 0.014142 -0.050000 -0.056569 0.014142 -0.060000 -0.063640 0.007071 -0.060000 
-0.056569 0.014142 -0.050000 -0.049497 0.021213 -0.050000 -0.049497 0.021213 -0.060000 -0.056569 0.014142 -0.060000 
-0.049497 0.021213 -0.050000 -0.042426 0.028284 -0.050000 -0.042426 0.028284 -0.060000 -0.049497 0.021213 -0.060000 
-0.042426 0.028284 -0.050000 -0.035355 0.035355 -0.050000 -0.035355 0.035355 -0.060000 -0.042426 0.028284 -0.060000 
-0.035355 0.035355 -0.050000 -0.028284 0.042426 -0.050000 -0.028284 0.042426 -0.060000 -0.035355 0.035355 -0.060000 
-0.028284 0.042426 -0.050000 -0.021213 0.049497 -0.050000 -0.021213 0.049497 -0.060000 -0.028284 0.042426 -0.060000 
-0.021213 0.049497 -0.050000 -0.014142 0.056569 -0.050000 -0.014142 0.056569 -0.060000 -0.021213 0.049497 -0.060000 
-0.014142 0.056569 -0.050000 -0.007071 0.063640 -0.050000 -0.007071 0.063640 -0.060000 -0.014142 0.056569 -0.060000 
-0.007071 0.063640 -0.050000 -0.000000 0.070711 -0.050000 -0.000000 0.070711 -0.060000 -0.007071 0.063640 -0.060000 
-0.000000 0.070711 -0.050000 0.007071 0.077782 -0.050000 0.007071 0.077782 -0.060000 -0.000000 0.070711 -0.060000 
0.007071 0.077782 -0.050000 0.014142 0.084853 -0.050000 0.014142 0.084853 -0.060000 0.007071 0.077782 -0.060000 
0.014142 0.084853 -0.050000 0.021213 0.091924 -0.050000 0.021213 0.091924 -0.060000 0.014142 0.084853 -0.060000 
0.021213 0.091924 -0.050000 0.028284 0.098995 -0.050000 0.028284 0.098995 -0.060000 0.021213 0.091924 -0.060000 
0.028284 0.098995 -0.050000 0.035355 0.106066 -0.050000 0.035355 0.106066 -0.060000 0.028284 0.098995 -0.060000 
0.035355 0.106066 -0.050000 0.042426 0.113137 -0.050000 0.042426 0.113137 -0.060000 0.035355 0.106066 -0.060000 
0.042426 0.113137 -0.050000 0.049497 0.120208 -0.050000 0.049497 0.120208 -0.060000 0.042426 0.113137 -0.060000 
0.049497 0.120208 -0.050000 0.056568 0.127279 -0.050000 0.056568 0.127279 -0.060000 0.049497 0.120208 -0.060000 
0.056568 0.127279 -0.050000 0.063640 0.134350 -0.050000 0.063640 0.134350 -0.060000 0.056568 0.127279 -0.060000 
0.063640 0.134350 -0.050000 0.070711 0.141421 -0.050000 0.070711 0.141421 -0.060000 0.063640 0.134350 -0.060000 
-0.070711 -0.000000 -0.060000 -0.063640 0.007071 -0.060000 -0.063640 0.007071 -0.070000 -0.070711 -0.000000 -0.070000 
-0.063640 0.007071 -0.060000 -0.056569 0.014142 -0.060000 -0.056569 0.014142 -0.070000 -0.063640 0.007071 -0.070000 
-0.056569 0.014142 -0.060000 -0.049497 0.021213 -0.060000 -0.049497 0.021213 -0.070000 -0.056569 0.014142 -0.070000 
-0.049497 0.021213 -0.060000 -0.042426 0.028284 -0.060000 -0.042426 0.028284 -0.070000 -0.049497 0.021213 -0.070000 
-0.042426 0.028284 -0.060000 -0.035355 0.035355 -0.060000 -0.035355 0.035355 -0.070000 -0.042426 0.028284 -0.070000 
-0.035355 0.035355 -0.060000 -0.028284 0.042426 -0.060000 -0.028284 0.042426 -0.070000 -0.035355 0.035355 -0.070000 
-0.028284 0.042426 -0.060000 -0.021213 0.049497 -0.060000 -0.021213 0.049497 -0.070000 -0.028284 0.042426 -0.070000 
-0.021213 0.049497 -0.060000 -0.014142 0.056569 -0.060000 -0.014142 0.056569 -0.070000 -0.021213 0.049497 -0.070000 
-0.014142 0.056569 -0.060000 -0.007071 0.063640 -0.060000 -0.007071 0.063640 -0.070000 -0.014142 0.056569 -0.070000 
-0.007071 0.063640 -0.060000 -0.000000 0.070711 -0.060000 -0.000000 0.070711 -0.070000 -0.007071 0.063640 -0.070000 
-0.000000 0.070711 -0.060000 0.007071 0.077782 -0.060000 0.007071 0.077782 -0.070000 -0.000000 0.070711 -0.070000 
0.007071 0.077782 -0.060000 0.014142 0.084853 -0.060000 0.014142 0.084853 -0.070000 0.007071 0.077782 -0.070000 
0.014142 0.084853 -0.060000 0.021213 0.091924 -0.060000 0.021213 0.091924 -0.070000 0.014142 0.084853 -0.070000 
0.021213 0.091924 -0.060000 0.028284 0.098995 -0.060000 0.028284 0.098995 -0.070000 0.021213 0.091924 -0.070000 
0.028284 0.098995 -0.060000 0.035355 0.106066 -0.060000 0.035355 0.106066 -0.070000 0.028284 0.098995 -0.070000 
0.035355 0.106066 -0.060000 0.042426 0.113137 -0.060000 0.042426 0.113137 -0.070000 0.035355 0.106066 -0.070000 
0.042426 0.113137 -0.060000 0.049497 0.120208 -0.060000 0.049497 0.120208 -0.070000 0.042426 0.113137 -0.070000 
0.049497 0.120208 -0.060000 0.056568 0.127279 -0.060000 0.056568 0.127279 -0.070000 0.049497 0.120208 -0.070000 
0.056568 0.127279 -0.060000 0.063640 0.134350 -0.060000 0.063640 0.134350 -0.070000 0.056568 0.127279 -0.070000 
0.063640 0.134350 -0.060000 0.070711 0.141421 -0.060000 0.070711 0.141421 -0.070000 0.063640 0.134350 -0.070000 
-0.070711 -0.000000 -0.070000 -0.063640 0.007071 -0.070000 -0.063640 0.007071 -0.080000 -0.070711 -0.000000 -0.080000 
-0.063640 0.007071 -0.070000 -0.056569 0.014142 -0.070000 -0.056569 0.014142 -0.080000 -0.063640 0.007071 -0.080000 
-0.056569 0.014142 -0.070000 -0.049497 0.021213 -0.070000 -0.049497 0.021213 -0.080000 -0.056569 0.014142 -0.080000 
-0.049497 0.021213 -0.070000 -0.042426 0.028284 -0.070000 -0.042426 0.028284 -0.080000 -0.049497 0.021213 -0.080000 
-0.042426 0.028284 -0.070000 -0.035355 0.035355 -0.070000 -0.035355 0.035355 -0.080000 -0.042426 0.028284 -0.080000 
-0.035355 0.035355 -0.070000 -0.028284 0.042426 -0.070000 -0.028284 0.042426 -0.080000 -0.035355 0.035355 -0.080000 
-0.028284 0.042426 -0.070000 -0.021213 0.049497 -0.070000 -0.021213 0.049497 -0.080000 -0.028284 0.042426 -0.080000 
-0.021213 0.049497 -0.070000 -0.014142 0.056569 -0.070000 -0.014142 0.056569 -0.080000 -0.021213 0.049497 -0.080000 
-0.014142 0.056569 -0.070000 -0.007071 0.063640 -0.070000 -0.007071 0.063640 -0.080000 -0.014142 0.056569 -0.080000 
-0.007071 0.063640 -0.070000 -0.000000 0.070711 -0.070000 -0.000000 0.070711 -0.080000 -0.007071 0.063640 -0.080000 
-0.000000 0.070711 -0.070000 0.007071 0.077782 -0.070000 0.007071 0.077782 -0.080000 -0.000000 0.070711 -0.080000 
0.007071 0.077782 -0.070000 0.014142 0.084853 -0.070000 0.014142 0.084853 -0.080000 0.007071 0.077782 -0.080000 
0.014142 0.084853 -0.070000 0.021213 0.091924 -0.070000 0.021213 0.091924 -0.080000 0.014142 0.084853 -0.080000 
0.021213 0.091924 -0.070000 0.028284 0.098995 -0.070000 0.028284 0.098995 -0.080000 0.021213 0.091924 -0.080000 
0.028284 0.098995 -0.070000 0.035355 0.106066 -0.070000 0.035355 0.106066 -0.080000 0.028284 0.098995 -0.080000 
0.035355 0.106066 -0.070000 0.042426 0.113137 -0.070000 0.042426 0.113137 -0.080000 0.035355 0.106066 -0.080000 
0.042426 0.113137 -0.070000 0.049497 0.120208 -0.070000 0.049497 0.120208 -0.080000 0.042426 0.113137 -0.080000 
0.049497 0.120208 -0.070000 0.056568 0.127279 -0.070000 0.056568 0.127279 -0.080000 0.049497 0.120208 -0.080000 
0.056568 0.127279 -0.070000 0.063640 0.134350 -0.070000 0.063640 0.134350 -0.080000 0.056568 0.127279 -0.080000 
0.063640 0.134350 -0.070000 0.070711 0.141421 -0.070000 0.070711 0.141421 -0.080000 0.063640 0.134350 -0.080000 
-0.070711 -0.000000 -0.080000 -0.063640 0.007071 -0.080000 -0.063640 0.007071 -0.090000 -0.070711 -0.000000 -0.090000 
-0.063640 0.007071 -0.080000 -0.056569 0.014142 -0.080000 -0.056569 0.014142 -0.090000 -0.063640 0.007071 -0.090000 
-0.056569 0.014142 -0.080000 -0.049497 0.021213 -0.080000 -0.049497 0.021213 -0.090000 -0.056569 0.014142 -0.090000 
-0.049497 0.021213 -0.080000 -0.042426 0.028284 -0.080000 -0.042426 0.028284 -0.090000 -0.049497 0.021213 -0.090000 
-0.042426 0.028284 -0.080000 -0.035355 0.035355 -0.080000 -0.035355 0.035355 -0.090000 -0.042426 0.028284 -0.090000 
-0.035355 0.035355 -0.080000 -0.028284 0.042426 -0.080000 -0.028284 0.042426 -0.090000 -0.035355 0.035355 -0.090000 
-0.028284 0.042426 -0.080000 -0.021213 0.049497 -0.080000 -0.021213 0.049497 -0.090000 -0.028284 0.042426 -0.090000 
-0.021213 0.049497 -0.080000 -0.014142 0.056569 -0.080000 -0.014142 0.056569 -0.090000 -0.021213 0.049497 -0.090000 
-0.014142 0.056569 -0.080000 -0.007071 0.063640 -0.080000 -0.007071 0.063640 -0.090000 -0.014142 0.056569 -0.090000 
-0.007071 0.063640 -0.080000 -0.000000 0.070711 -0.080000 -0.000000 0.070711 -0.090000 -0.007071 0.063640 -0.090000 
-0.000000 0.070711 -0.080000 0.007071 0.077782 -0.080000 0.007071 0.077782 -0.090000 -0.000000 0.070711 -0.090000 
0.007071 0.077782 -0.080000 0.014142 0.084853 -0.080000 0.014142 0.084853 -0.090000 0.007071 0.077782 -0.090000 
0.014142 0.084853 -0.080000 0.021213 0.091924 -0.080000 0.021213 0.091924 -0.090000 0.014142 0.084853 -0.090000 
0.021213 0.091924 -0.080000 0.028284 0.098995 -0.080000 0.028284 0.098995 -0.090000 0.021213 0.091924 -0.090000 
0.028284 0.098995 -0.080000 0.035355 0.106066 -0.080000 0.035355 0.106066 -0.090000 0.028284 0.098995 -0.090000 
0.035355 0.106066 -0.080000 0.042426 0.113137 -0.080000 0.042426 0.113137 -0.090000 0.035355 0.106066 -0.090000 
0.042426 0.113137 -0.080000 0.049497 0.120208 -0.080000 0.049497 0.120208 -0.090000 0.042426 0.113137 -0.090000 
0.049497 0.120208 -0.080000 0.056568 0.127279 -0.080000 0.056568 0.127279 -0.090000 0.049497 0.120208 -0.090000 
0.056568 0.127279 -0.080000 0.063640 0.134350 -0.080000 0.063640 0.134350 -0.090000 0.056568 0.127279 -0.090000 
0.063640 0.134350 -0.080000 0.070711 0.141421 -0.080000 0.070711 0.141421 -0.090000 0.063640 0.134350 -0.090000 
-0.070711 -0.000000 -0.090000 -0.063640 0.007071 -0.090000 -0.063640 0.007071 -0.100000 -0.070711 -0.000000 -0.100000 
-0.063640 0.007071 -0.090000 -0.056569 0.014142 -0.090000 -0.056569 0.014142 -0.100000 -0.063640 0.007071 -0.100000 
-0.056569 0.014142 -0.090000 -0.049497 0.021213 -0.090000 -0.049497 0.021213 -0.100000 -0.056569 0.014142 -0.100000 
-0.049497 0.021213 -0.090000 -0.042426 0.028284 -0.090000 -0.042426 0.028284 -0.100000 -0.049497 0.021213 -0.100000 
-0.042426 0.028284 -0.090000 -0.035355 0.035355 -0.090000 -0.035355 0.035355 -0.100000 -0.042426 0.028284 -0.100000 
-0.035355 0.035355 -0.090000 -0.028284 0.042426 -0.090000 -0.028284 0.042426 -0.100000 -0.035355 0.035355 -0.100000 
-0.028284 0.042426 -0.090000 -0.021213 0.049497 -0.090000 -0.021213 0.049497 -0.100000 -0.028284 0.042426 -0.100000 
-0.021213 0.049497 -0.090000 -0.014142 0.056569 -0.090000 -0.014142 0.056569 -0.100000 -0.021213 0.049497 -0.100000 
-0.014142 0.056569 -0.090000 -0.007071 0.063640 -0.090000 -0.007071 0.063640 -0.100000 -0.014142 0.056569 -0.100000 
-0.007071 0.063640 -0.090000 -0.000000 0.070711 -0.090000 -0.000000 0.070711 -0.100000 -0.007071 0.063640 -0.100000 
-0.000000 0.070711 -0.090000 0.007071 0.077782 -0.090000 0.007071 0.077782 -0.100000 -0.000000 0.070711 -0.100000 
0.007071 0.077782 -0.090000 0.014142 0.084853 -0.090000 0.014142 0.084853 -0.100000 0.007071 0.077782 -0.100000 
0.014142 0.084853 -0.090000 0.021213 0.091924 -0.090000 0.021213 0.091924 -0.100000 0.014142 0.084853 -0.100000 
0.021213 0.091924 -0.090000 0.028284 0.098995 -0.090000 0.028284 0.098995 -0.100000 0.021213 0.091924 -0.100000 
0.028284 0.098995 -0.090000 0.035355 0.106066 -0.090000 0.035355 0.106066 -0.100000 0.028284 0.098995 -0.100000 
0.035355 0.106066 -0.090000 0.042426 0.113137 -0.090000 0.042426 0.113137 -0.100000 0.035355 0.106066 -0.100000 
0.042426 0.113137 -0.090000 0.049497 0.120208 -0.090000 0.049497 0.120208 -0.100000 0.042426 0.113137 -0.100000 
0.049497 0.120208 -0.090000 0.056568 0.127279 -0.090000 0.056568 0.127279 -0.100000 0.049497 0.120208 -0.100000 
0.056568 0.127279 -0.090000 0.063640 0.134350 -0.090000 0.063640 0.134350 -0.100000 0.056568 0.127279 -0.100000 
0.063640 0.134350 -0.090000 0.070711 0.141421 -0.090000 0.070711 0.141421 -0.100000 0.063640 0.134350 -0.100000 

 0 
0 

 0 
